wavelength_nm,group_1_mean,group_1_std
469.2458,215.5431485294116,32.62886211093222
469.4075,114.0511694385027,32.05671843819097
469.5692,264.96026082887704,33.66391453109383
469.7308,397.0765709893046,37.017302256716576
469.8925,233.83726617647042,33.59046840460025
470.0541,214.70357633689827,32.382480861911894
470.2157,421.70625013368993,36.28856034365385
470.3773,245.72496671122974,33.326674860874405
470.5389,463.88272072192547,39.27075510167221
470.7006,169.7610628342247,31.96567982767973
470.8622,78.71828031697862,30.789485421737943
471.0237,161.3706883689841,33.31285640212943
471.1853,179.38673143048135,33.0628098133067
471.3469,114.27309572192515,32.563185201867675
471.5085,213.12871002673782,33.15163967497501
471.67,243.19822874331535,33.83699772426721
471.8316,80.85063434224604,30.64006302770023
471.9932,117.54983262032087,30.445173476777967
472.1547,278.57389719251336,34.07134980289211
